model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--Qwen--Qwen2.5-Coder-7B-Instruct,263,decode_step,1,model.layers.1.self_attn.q_proj,linear,,B,3584,3584,262,model.layers.1.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,264,decode_step,1,model.layers.1.self_attn.k_proj,linear,,B,512,3584,262,model.layers.1.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,265,decode_step,1,model.layers.1.self_attn.v_proj,linear,,B,512,3584,262,model.layers.1.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,266,decode_step,1,model.layers.1.self_attn.qk,batched_matmul,B*QH,1,KV,128,263;264,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,267,decode_step,1,model.layers.1.self_attn.pv,batched_matmul,B*QH,1,128,KV,266;265,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,268,decode_step,1,model.layers.1.self_attn.o_proj,linear,,B,3584,3584,267,model.layers.1.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,269,decode_step,1,model.layers.1.mlp.gate_proj,linear,,B,18944,3584,268,model.layers.1.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,270,decode_step,1,model.layers.1.mlp.up_proj,linear,,B,18944,3584,268,model.layers.1.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,271,decode_step,1,model.layers.1.mlp.down_proj,linear,,B,3584,18944,269;270,model.layers.1.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,272,decode_step,2,model.layers.2.self_attn.q_proj,linear,,B,3584,3584,271,model.layers.2.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,273,decode_step,2,model.layers.2.self_attn.k_proj,linear,,B,512,3584,271,model.layers.2.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,274,decode_step,2,model.layers.2.self_attn.v_proj,linear,,B,512,3584,271,model.layers.2.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,275,decode_step,2,model.layers.2.self_attn.qk,batched_matmul,B*QH,1,KV,128,272;273,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,276,decode_step,2,model.layers.2.self_attn.pv,batched_matmul,B*QH,1,128,KV,275;274,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,277,decode_step,2,model.layers.2.self_attn.o_proj,linear,,B,3584,3584,276,model.layers.2.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,278,decode_step,2,model.layers.2.mlp.gate_proj,linear,,B,18944,3584,277,model.layers.2.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,279,decode_step,2,model.layers.2.mlp.up_proj,linear,,B,18944,3584,277,model.layers.2.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,280,decode_step,2,model.layers.2.mlp.down_proj,linear,,B,3584,18944,278;279,model.layers.2.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,281,decode_step,3,model.layers.3.self_attn.q_proj,linear,,B,3584,3584,280,model.layers.3.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,282,decode_step,3,model.layers.3.self_attn.k_proj,linear,,B,512,3584,280,model.layers.3.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,283,decode_step,3,model.layers.3.self_attn.v_proj,linear,,B,512,3584,280,model.layers.3.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,284,decode_step,3,model.layers.3.self_attn.qk,batched_matmul,B*QH,1,KV,128,281;282,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,285,decode_step,3,model.layers.3.self_attn.pv,batched_matmul,B*QH,1,128,KV,284;283,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,286,decode_step,3,model.layers.3.self_attn.o_proj,linear,,B,3584,3584,285,model.layers.3.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,287,decode_step,3,model.layers.3.mlp.gate_proj,linear,,B,18944,3584,286,model.layers.3.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,288,decode_step,3,model.layers.3.mlp.up_proj,linear,,B,18944,3584,286,model.layers.3.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,289,decode_step,3,model.layers.3.mlp.down_proj,linear,,B,3584,18944,287;288,model.layers.3.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,290,decode_step,4,model.layers.4.self_attn.q_proj,linear,,B,3584,3584,289,model.layers.4.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,291,decode_step,4,model.layers.4.self_attn.k_proj,linear,,B,512,3584,289,model.layers.4.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,292,decode_step,4,model.layers.4.self_attn.v_proj,linear,,B,512,3584,289,model.layers.4.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,293,decode_step,4,model.layers.4.self_attn.qk,batched_matmul,B*QH,1,KV,128,290;291,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,294,decode_step,4,model.layers.4.self_attn.pv,batched_matmul,B*QH,1,128,KV,293;292,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,295,decode_step,4,model.layers.4.self_attn.o_proj,linear,,B,3584,3584,294,model.layers.4.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,296,decode_step,4,model.layers.4.mlp.gate_proj,linear,,B,18944,3584,295,model.layers.4.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,297,decode_step,4,model.layers.4.mlp.up_proj,linear,,B,18944,3584,295,model.layers.4.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,298,decode_step,4,model.layers.4.mlp.down_proj,linear,,B,3584,18944,296;297,model.layers.4.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,299,decode_step,5,model.layers.5.self_attn.q_proj,linear,,B,3584,3584,298,model.layers.5.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,300,decode_step,5,model.layers.5.self_attn.k_proj,linear,,B,512,3584,298,model.layers.5.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,301,decode_step,5,model.layers.5.self_attn.v_proj,linear,,B,512,3584,298,model.layers.5.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,302,decode_step,5,model.layers.5.self_attn.qk,batched_matmul,B*QH,1,KV,128,299;300,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,303,decode_step,5,model.layers.5.self_attn.pv,batched_matmul,B*QH,1,128,KV,302;301,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,304,decode_step,5,model.layers.5.self_attn.o_proj,linear,,B,3584,3584,303,model.layers.5.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,305,decode_step,5,model.layers.5.mlp.gate_proj,linear,,B,18944,3584,304,model.layers.5.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,306,decode_step,5,model.layers.5.mlp.up_proj,linear,,B,18944,3584,304,model.layers.5.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,307,decode_step,5,model.layers.5.mlp.down_proj,linear,,B,3584,18944,305;306,model.layers.5.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,308,decode_step,6,model.layers.6.self_attn.q_proj,linear,,B,3584,3584,307,model.layers.6.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,309,decode_step,6,model.layers.6.self_attn.k_proj,linear,,B,512,3584,307,model.layers.6.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,310,decode_step,6,model.layers.6.self_attn.v_proj,linear,,B,512,3584,307,model.layers.6.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,311,decode_step,6,model.layers.6.self_attn.qk,batched_matmul,B*QH,1,KV,128,308;309,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,312,decode_step,6,model.layers.6.self_attn.pv,batched_matmul,B*QH,1,128,KV,311;310,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,313,decode_step,6,model.layers.6.self_attn.o_proj,linear,,B,3584,3584,312,model.layers.6.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,314,decode_step,6,model.layers.6.mlp.gate_proj,linear,,B,18944,3584,313,model.layers.6.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,315,decode_step,6,model.layers.6.mlp.up_proj,linear,,B,18944,3584,313,model.layers.6.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,316,decode_step,6,model.layers.6.mlp.down_proj,linear,,B,3584,18944,314;315,model.layers.6.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,317,decode_step,7,model.layers.7.self_attn.q_proj,linear,,B,3584,3584,316,model.layers.7.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,318,decode_step,7,model.layers.7.self_attn.k_proj,linear,,B,512,3584,316,model.layers.7.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,319,decode_step,7,model.layers.7.self_attn.v_proj,linear,,B,512,3584,316,model.layers.7.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,320,decode_step,7,model.layers.7.self_attn.qk,batched_matmul,B*QH,1,KV,128,317;318,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,321,decode_step,7,model.layers.7.self_attn.pv,batched_matmul,B*QH,1,128,KV,320;319,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,322,decode_step,7,model.layers.7.self_attn.o_proj,linear,,B,3584,3584,321,model.layers.7.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,323,decode_step,7,model.layers.7.mlp.gate_proj,linear,,B,18944,3584,322,model.layers.7.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,324,decode_step,7,model.layers.7.mlp.up_proj,linear,,B,18944,3584,322,model.layers.7.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,325,decode_step,7,model.layers.7.mlp.down_proj,linear,,B,3584,18944,323;324,model.layers.7.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,326,decode_step,8,model.layers.8.self_attn.q_proj,linear,,B,3584,3584,325,model.layers.8.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,327,decode_step,8,model.layers.8.self_attn.k_proj,linear,,B,512,3584,325,model.layers.8.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,328,decode_step,8,model.layers.8.self_attn.v_proj,linear,,B,512,3584,325,model.layers.8.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,329,decode_step,8,model.layers.8.self_attn.qk,batched_matmul,B*QH,1,KV,128,326;327,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,330,decode_step,8,model.layers.8.self_attn.pv,batched_matmul,B*QH,1,128,KV,329;328,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,331,decode_step,8,model.layers.8.self_attn.o_proj,linear,,B,3584,3584,330,model.layers.8.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,332,decode_step,8,model.layers.8.mlp.gate_proj,linear,,B,18944,3584,331,model.layers.8.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,333,decode_step,8,model.layers.8.mlp.up_proj,linear,,B,18944,3584,331,model.layers.8.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,334,decode_step,8,model.layers.8.mlp.down_proj,linear,,B,3584,18944,332;333,model.layers.8.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,335,decode_step,9,model.layers.9.self_attn.q_proj,linear,,B,3584,3584,334,model.layers.9.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,336,decode_step,9,model.layers.9.self_attn.k_proj,linear,,B,512,3584,334,model.layers.9.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,337,decode_step,9,model.layers.9.self_attn.v_proj,linear,,B,512,3584,334,model.layers.9.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,338,decode_step,9,model.layers.9.self_attn.qk,batched_matmul,B*QH,1,KV,128,335;336,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,339,decode_step,9,model.layers.9.self_attn.pv,batched_matmul,B*QH,1,128,KV,338;337,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,340,decode_step,9,model.layers.9.self_attn.o_proj,linear,,B,3584,3584,339,model.layers.9.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,341,decode_step,9,model.layers.9.mlp.gate_proj,linear,,B,18944,3584,340,model.layers.9.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,342,decode_step,9,model.layers.9.mlp.up_proj,linear,,B,18944,3584,340,model.layers.9.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,343,decode_step,9,model.layers.9.mlp.down_proj,linear,,B,3584,18944,341;342,model.layers.9.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,344,decode_step,10,model.layers.10.self_attn.q_proj,linear,,B,3584,3584,343,model.layers.10.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,345,decode_step,10,model.layers.10.self_attn.k_proj,linear,,B,512,3584,343,model.layers.10.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,346,decode_step,10,model.layers.10.self_attn.v_proj,linear,,B,512,3584,343,model.layers.10.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,347,decode_step,10,model.layers.10.self_attn.qk,batched_matmul,B*QH,1,KV,128,344;345,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,348,decode_step,10,model.layers.10.self_attn.pv,batched_matmul,B*QH,1,128,KV,347;346,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,349,decode_step,10,model.layers.10.self_attn.o_proj,linear,,B,3584,3584,348,model.layers.10.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,350,decode_step,10,model.layers.10.mlp.gate_proj,linear,,B,18944,3584,349,model.layers.10.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,351,decode_step,10,model.layers.10.mlp.up_proj,linear,,B,18944,3584,349,model.layers.10.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,352,decode_step,10,model.layers.10.mlp.down_proj,linear,,B,3584,18944,350;351,model.layers.10.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,353,decode_step,11,model.layers.11.self_attn.q_proj,linear,,B,3584,3584,352,model.layers.11.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,354,decode_step,11,model.layers.11.self_attn.k_proj,linear,,B,512,3584,352,model.layers.11.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,355,decode_step,11,model.layers.11.self_attn.v_proj,linear,,B,512,3584,352,model.layers.11.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,356,decode_step,11,model.layers.11.self_attn.qk,batched_matmul,B*QH,1,KV,128,353;354,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,357,decode_step,11,model.layers.11.self_attn.pv,batched_matmul,B*QH,1,128,KV,356;355,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,358,decode_step,11,model.layers.11.self_attn.o_proj,linear,,B,3584,3584,357,model.layers.11.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,359,decode_step,11,model.layers.11.mlp.gate_proj,linear,,B,18944,3584,358,model.layers.11.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,360,decode_step,11,model.layers.11.mlp.up_proj,linear,,B,18944,3584,358,model.layers.11.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,361,decode_step,11,model.layers.11.mlp.down_proj,linear,,B,3584,18944,359;360,model.layers.11.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,362,decode_step,12,model.layers.12.self_attn.q_proj,linear,,B,3584,3584,361,model.layers.12.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,363,decode_step,12,model.layers.12.self_attn.k_proj,linear,,B,512,3584,361,model.layers.12.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,364,decode_step,12,model.layers.12.self_attn.v_proj,linear,,B,512,3584,361,model.layers.12.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,365,decode_step,12,model.layers.12.self_attn.qk,batched_matmul,B*QH,1,KV,128,362;363,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,366,decode_step,12,model.layers.12.self_attn.pv,batched_matmul,B*QH,1,128,KV,365;364,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,367,decode_step,12,model.layers.12.self_attn.o_proj,linear,,B,3584,3584,366,model.layers.12.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,368,decode_step,12,model.layers.12.mlp.gate_proj,linear,,B,18944,3584,367,model.layers.12.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,369,decode_step,12,model.layers.12.mlp.up_proj,linear,,B,18944,3584,367,model.layers.12.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,370,decode_step,12,model.layers.12.mlp.down_proj,linear,,B,3584,18944,368;369,model.layers.12.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,371,decode_step,13,model.layers.13.self_attn.q_proj,linear,,B,3584,3584,370,model.layers.13.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,372,decode_step,13,model.layers.13.self_attn.k_proj,linear,,B,512,3584,370,model.layers.13.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,373,decode_step,13,model.layers.13.self_attn.v_proj,linear,,B,512,3584,370,model.layers.13.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,374,decode_step,13,model.layers.13.self_attn.qk,batched_matmul,B*QH,1,KV,128,371;372,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,375,decode_step,13,model.layers.13.self_attn.pv,batched_matmul,B*QH,1,128,KV,374;373,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,376,decode_step,13,model.layers.13.self_attn.o_proj,linear,,B,3584,3584,375,model.layers.13.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,377,decode_step,13,model.layers.13.mlp.gate_proj,linear,,B,18944,3584,376,model.layers.13.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,378,decode_step,13,model.layers.13.mlp.up_proj,linear,,B,18944,3584,376,model.layers.13.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,379,decode_step,13,model.layers.13.mlp.down_proj,linear,,B,3584,18944,377;378,model.layers.13.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,380,decode_step,14,model.layers.14.self_attn.q_proj,linear,,B,3584,3584,379,model.layers.14.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,381,decode_step,14,model.layers.14.self_attn.k_proj,linear,,B,512,3584,379,model.layers.14.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,382,decode_step,14,model.layers.14.self_attn.v_proj,linear,,B,512,3584,379,model.layers.14.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,383,decode_step,14,model.layers.14.self_attn.qk,batched_matmul,B*QH,1,KV,128,380;381,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,384,decode_step,14,model.layers.14.self_attn.pv,batched_matmul,B*QH,1,128,KV,383;382,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,385,decode_step,14,model.layers.14.self_attn.o_proj,linear,,B,3584,3584,384,model.layers.14.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,386,decode_step,14,model.layers.14.mlp.gate_proj,linear,,B,18944,3584,385,model.layers.14.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,387,decode_step,14,model.layers.14.mlp.up_proj,linear,,B,18944,3584,385,model.layers.14.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,388,decode_step,14,model.layers.14.mlp.down_proj,linear,,B,3584,18944,386;387,model.layers.14.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,389,decode_step,15,model.layers.15.self_attn.q_proj,linear,,B,3584,3584,388,model.layers.15.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,390,decode_step,15,model.layers.15.self_attn.k_proj,linear,,B,512,3584,388,model.layers.15.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,391,decode_step,15,model.layers.15.self_attn.v_proj,linear,,B,512,3584,388,model.layers.15.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,392,decode_step,15,model.layers.15.self_attn.qk,batched_matmul,B*QH,1,KV,128,389;390,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,393,decode_step,15,model.layers.15.self_attn.pv,batched_matmul,B*QH,1,128,KV,392;391,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,394,decode_step,15,model.layers.15.self_attn.o_proj,linear,,B,3584,3584,393,model.layers.15.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
